rfp_title,biz_domain,detail_desc
하자보수,PMO/QC,"○ 시스템 업그레이드: 시스템은 새로운 기능을 구현하기 위해 필요한 경우 업그레이드가 용이해야 하며, 보안사고 예방, 성능 개선 등이 발생하는 경우 패치를 제공
○ 시스템의 무상보증기간은 검수 완료일로부터 12개월로 하며, 단 납품 물품 중 무상보증기간이 12개월 이상인 경우 그에 따르며, 무상하자보수는 개발 소프트웨어, 하드웨어, 소프트웨어 등 시스템 전체로 함
○ 시스템 확장: 유지보수에 용이하게 개발되어야 하며 시스템 확장 시 상호운용성, 이식성 등을 보장"
무결성 및 상호운용성,PMO/QC,"○ 목표 시스템은 기술표준 적합성을 확보
○ 이전 시스템과 목표 시스템간 데이터의 무결성 확보
○ 시스템 인터페이스 및 어플리케이션과 정보 간의 상호작용을 하는 기능은 기능 구현의 정확성 뿐만 아니라 정보의 무결성, 데이터 정합성을 보장
○ 상호운용성 검증은 통합테스트, 시스템 테스트 및 시범운영 테스트 수행 기간에 테스트를 수행함으로써 평가함"
시스템 보안 일반,공통기반,"○ 감사원의 보안정책 사항을 준수하여 구축
○ 도입되는 패키지 소프트웨어의 초기(Default) 계정 암호는 감사원의 보안 지침에 부합하도록 조정
○ 망분리 기술 적용 시 국가 네트워크 보안 프레임워크(N2SF, National Network Security Framework) 정책 준용"
사용자 인증,공통기반,"○ 사용자 인증정보를 보호하기 위한 조치
- 사용자 인증정보, 패스워드, 주민등록번호 등 보안이 요구되는 정보를 소스에 하드코딩 하지 않아야 함"
사용자 인증,공통기반,- 표준 로그인 창을 통하여 사용자 인증을 수행
사용자 인증,공통기반,- 비밀번호는 감사원의 보안정책을 준수
사용자 인증,공통기반,- 전자인증정보를 포함한 키값 및 파라미터 등의 정보는 암호화
사용자 인증,공통기반,- 유휴계정을 관리하는 기능 제공
사용자 인증,공통기반,- 비밀번호를 5회 이상 연속적으로 틀릴 경우 로그인 제한 및 계정 잠금 기능을 구현
사용자 인증,공통기반,- 다수가 동시에 동일한 사용자 계정으로 정보시스템에 로그인하지 못하도록 동시 로그인을 차단
사용자 인증,공통기반,- 3개월 이상 정보시스템에 로그인하지 않는 경우 로그인을 차단
사용자 인증,공통기반,"- 비밀번호 분실 시 임시비밀번호 생성 및 SMS, 쪽지 등을 통한 사용자 안내 기능"
사용자 인증,공통기반,- 사용자가 임시비밀번호로 로그인 시 비밀번호 변경창 자동제공 기능
사용자 인증,공통기반,"○ 계정(ID/PW) 외 2차 인증 로그인 기능 등 제공
- 정부 OTP(G-OTP)가 적용된 2차 인증 기능 제공
※ 정부 OTP 인증서버와 연계하여 정부 OTP에 등록된 사용자 인증정보를 바탕으로 로그인 인증 기능 제공"
사용자 인증,공통기반,"○ 모바일공무원증 및 인증서를 통한 로그인 기능 제공
- 모바일공무원증에서 제공하는 QR코드 인증을 통한 로그인"
사용자 인증,공통기반,"- 기도입된 GPKI와 연동하여 통합인증 기능을 구현
- 인증서 저장매체의 설정 기능을 지원
- 인증서를 검증하고 상태를 조회하는 기능을 수반
- 다양한 인증서 코딩 기능(DER, PEM)을 수반
- 인증서의 본인임을 확인할 수 있는 기능을 지원
- 인증서 로밍, 하드디스크, USB토큰, HSM 등 다양한 저장매체를 지원
- 전자서명 기능 제공"
사용자 인증,공통기반,"○ 인증서 발급 불가한 경우 일반 로그인을 통한 로그인 기능 제공
- 인증서 발급이 불가한 사용자는 로그인 정보(사용자ID/패스워드)를 입력받아 DB에 저장된 사용자 정보를 조회하여 사용자 인증을 처리
- 브라우저 및 OS에 상관없이 동일한 사용자 UI를 제공
- 한 번 설치로 다른 브라우저에서 추가 설치 없이 사용을 지원
※ 사용자 인증 SW를 통해 로그인 기능을 구현"
통합인증,공통기반,"○ 사업범위 내 시스템간 통합 SSO 구현 방안을 제공
- SAML, OAUTH 등
- 통합인증 기능은 PKI 인증을 지원
- SSO 주요보안 요구사항 충족(데이터 기밀 유지, 데이터 무결성, 리플레이 공격 보호 등)
○ 전자인증정보를 포함한 키값 및 파라미터 정보는 암호화하여 구성"
사용자계정 권한 관리,공통기반,"○ 사용자를 등급 및 역할에 따라 분류하고 정보공개 및 접속 여부를 설정할 수 있도록 관리 
- 시스템을 사용하는 소속ㆍ부서ㆍ권한별ㆍ목적별 그룹설정 등 사용자 계정 형태의 권한을 관리하는 방안을 제공"
사용자계정 권한 관리,공통기반,"○ 시스템에 보관되어 있는 각종 데이터와 사용자 인증정보의 올바른 보관·활용을 위해 자료의 검색 및 조회에 대한 접근 권한을 규정하여 관리 
- 시스템 관리자 계정은 별도로 부여하며 인사이동 등으로 관리자가 변경될 경우 기존 관리자가 신규 관리자를 등록할 수 있도록 구현 
- 보안 및 개인정보보호를 위한 사용자 접근 및 정보 수정에 대한 로그기록을 확인하는 기능 제공"
보안 일반 및 소스코드 보안,공통기반,"○ 보안 요구사항 및 시스템 간 관련성을 분석하고 적용할 보안기술, 표준, 제안 방안 등을 구체적으로 제시
○ 개발표준을 준수하여 소스코드를 개발하고, 개발한 어플리케이션은 시큐어코딩을 준수
- 개발기간 동안 정기적으로 시큐어코딩 솔루션을 통해 소스코드 검증 및 조치를 수행
- 전체 소스코드에 대해 보안 취약점 점검을 수행하고, 발견된 보안 취약점 제거 후 그 결과를 제출
- 시큐어코딩 준수 강화를 위해 어플리케이션 개발ㆍ점검ㆍ승인ㆍ배포 프로세스 상세절차를 정의하고, 형상ㆍ배포서버를 포함하여 구축
- 웹페이지의 경우 SQL인젝션, 크로스사이트 스크립팅, 웹 쉘 업로드, 임의파일 다운로드, 디렉토리 리스팅 등의 웹 취약점을 점검하고, 취약점이 없도록 개발ㆍ관리
- 관리자를 위한 별도의 클라이언트 프로그램을 제공할 경우 악용 가능한 취약점이나 기능이 없어야 함
- 소프트웨어 개발보안 가이드 및 점검 시 소프트웨어 보안약점 진단가이드, ‘소프트웨어 개발보안 가이드’에 따른 소스코드 보안성 확보를 위해 착수단계에서 표준 코딩스타일 정의 및 적절한 개발절차·개발방법론, 교육계획 등의 가이드 준수방안*을 제시
* 소스코드 보안취약성을 자체 진단하고 제거하기 위한 방안 제시 요구 (진단도구, 진단 전문인력 활용, 진단환경, 진단회수, 진단·조치방안 등) 
* _행정기관 및 공공기관 정보시스템 구축_운영 지침_(행정안전부 고시) 제50조(소프트웨어 개발보안 원칙)과 제53조(보안약점 진단절차)에 따라 소프트웨어 개발보안 적용하고 소프트웨어 보안약점 기준 준수"
개인정보보호,공통기반,"○ 각 기능에 명시된 개인정보(비밀번호, 생년월일 등)는 암호화하여 DB에 저장"
개인정보보호,공통기반,"○ 개인정보가 안전하게 수집?활용?폐기될 수 있도록 신용정보보호법, 개인정보보호법 및 관련 시행령, 시행규칙, 지침, 규정을 준수하여 개발"
개인정보보호,공통기반,○ 일정시간 업무처리를 하지 않을 경우 자동으로 화면차단(로그아웃) 되도록 제공
개인정보보호,공통기반,"○ 개인정보를 보유한 메뉴에 대한 접근기록을 관리하는 기능 제공 
- 일별, 기관별ㆍ사용자별, 메뉴별 개인정보 접근기록 목록을 조회하는 기능 제공 "
개인정보보호,공통기반,- 건별 조회기록 관련 상세내역을 조회하는 기능 제공
개인정보보호,공통기반,"- 일별, 기관별ㆍ사용자별, 메뉴별 개인정보 접근기록에 대한 통계를 조회하는 기능 제공"
개인정보보호,공통기반,- 사용자로부터 접근사유를 기재하고 시스템 관리자가 확인하는 기능 제공
개인정보보호,공통기반,"○ 개인정보 안정성 확보 조치 
- 접근통제 및 접근권한을 제한(관리자 계정 공유금지, 안전한 비밀번호)
- 개인정보 암호화 관리 및 모든 데이터는 표준코드를 사용
- 소스코드 보안 솔루션을 이용하여 모든 웹 어플리케이션 보안취약점을 점검하고, 쿠키나 세션을 이용한 정보 저장 시 암호화된 데이터를 이용
- 개인정보 제공 동의 시 선택사항, 필수사항을 구분하여 관리
- 시스템 보안성을 충분히 감안하여 해킹 차단, 개인정보보호 기술을 적용하여 구축하며, 기존 웹 서비스 속도에 영향이 미치지 않도록 설계
- 웹 보안성을 위하여 프로그램(코드부분)과 데이터 영역(게시물, 첨부물 등)을 엄격히 분리하여 개발
- 데이터 및 장비의 무결성 및 가용성 유지를 위하여 백업정책에 참여하고 사고 발생 시 적시에 복구할 수 있도록 지원
* DB암호화 SW를 통해 DB에 저장되는 중요 정보 암호화 기능 제공"
개인정보보호,공통기반,○ 개인정보에 대한 접근 이력을 관리
개인정보보호,공통기반,○ 관리자인 경우에도 화면에 해당 정보를 그대로 노출시키지 않아야 함
개인정보보호,PMO/QC,"○ 본 사업이 _개인정보 보호법_ 제33조 및 동법 시행령 제35조에 따른 개인정보 영향평가 대상 사업의 경우에는 _개인정보 영향평가 수행안내서_, _개인정보 위험도 분석기준 및 해설서_를 근거로 한 개인정보영향평가 결과에 대해서 주사업자(통합사업자)가 본 사업에 포함하여 구축 적용
* 공공기관의 개인정보 취급 시 준수해야 하는 공통법규(법률, 지침, 매뉴얼 고시 등) 및 평가대상 사업의 특성에 따라 적용되는 관련법 등을 참고하여 평가기준 수립"
개인정보보호,공통기반,"○ 서비스 보안성 강화를 위해 운영서버의 개인정보 유출탐지 등 모니터링, 개발서버 시험운영을 위한 개인정보 관련 모의데이터 추출·생성 등의 방안을 마련"
프로그램 및 DB보안,PMO/QC,"○ 데이터베이스 관리자를 따로 지정하여 DB를 관리
- DB 사용자를 등록하고 적절한 역할(role)과 권한(privilege)을 부여
- DB 사용자의 임의 접근을 차단하고, 접근을 허가한 경우라도 신청자의 업무와 관련된 접근만 허가하도록 관리
○ 데이터베이스 어플리케이션 사용자는 정당한 사유 없이 시스템 프롬프트에 접근을 금지하도록 하여야 하며, 업무상의 이유로 DB에 접속할 경우라도 반드시 데이터베이스 관리자의 허가를 득한 후 사용하도록 관리
○ 서버는 일반 사용자의 임의 접근을 제한하고, 업무와 관련된 서버에 대해서만 관리자가 허가한 후 접속이 가능하도록 관리"
전송자료 암호화,공통기반,"○ 대외 연계서버와 대외기관 중계 서버간 전송되는 자료는 서버용 전송자료 암호화를 적용하여 전송
○ 시스템간 자료 교환 시 기밀성, 무결성, 접근제어 등을 보장
  - 서버와 관리자 PC간 통신 시 구간 암호화, 무결성을 제공하고, 관리자 IP를 등록하여 관리자 PC에서만 서버에 접근할 수 있도록 통제
  - 서버와 센서 간 통신 시 구간 암호화 및 무결성을 제공"
구간 암호화,공통기반,"○ 구간 암호화를 적용
- 사용자 PC부터 웹서버구간 간 암호화 방식을 적용하여 구현
- 정보시스템 로그인 시 정보통신망으로 전송되는 중요정보에 대하여 스니핑 등의 위협으로부터 보호하기 위하여 SSL, TLS 등 네트워크 구간 암호화 조치를 수행
- 대외 기관과 데이터 연계 시 통합 연계 서버와 대외 기관 시스템간 송수신되는 자료는 서버용 전송자료 암호화를 적용하여 전송
- 관련 데이터 송수신 시 국가 표준 암호화 알고리즘 등을 적용하여 데이터 암호화 및 복호화를 수행"
서버 보안,공통기반,"○ 서비스 제공에 필요한 데몬만 구동되도록 조정
○ 국가정보자원관리원에서 제공하는 서버 보안 시스템 소프트웨어 프로그램을 통해 시스템에 접속
○ 서버 보안취약점 점검 도구로 점검한 결과에 대하여 조치할 수 있도록 지원
○ 서버에 설치된 OS 및 데몬은 알려진 취약점에 대한 보안패치 적용
○ 서버 보안점검 항목에서 보안이 취약한 항목이 발생하지 않도록 보안 설정 "
